Line 2 x,Line 2 y
1.125015089001E1,5.840745267896E1
1.125243379506E1,5.906049705775E1
1.126066087216E1,5.914995989378E1
1.126073109337E1,5.914995989378E1
1.126073438812E1,5.977606118522E1
1.126529696049E1,5.836744866497E1
1.126573843144E1,5.920275419681E1
1.126912783699E1,5.923979517265E1
1.127258298535E1,5.927348988390E1
1.127847367584E1,5.972966429476E1
1.128156235395E1,5.936398151048E1
1.128713681999E1,5.967268960443E1
1.128795983113E1,5.833037161319E1
1.128889488934E1,5.943514478606E1
1.128895289816E1,5.943514478606E1
1.129514894871E1,5.949820465254E1
1.129539778849E1,5.949946595070E1
1.129951265927E1,5.957206612572E1
